amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
20.75,0,2906700,34.0,10,2019,0.758,0.359,0,0,0,0,0,0,1,0,0,0,0,0,0
758.93,1,566,45.0,2,2020,0.587,0.335,0,0,0,0,0,0,0,1,0,0,0,0,0
2.95,0,4508,70.0,3,2020,0.693,0.952,0,0,0,0,0,0,0,0,0,0,0,1,0
312.81,1,641,26.0,6,2020,0.216,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0
325.98,0,1271,60.0,3,2019,0.712,0.743,0,0,0,1,0,0,0,0,0,0,0,0,0
69.15,0,139,64.0,5,2019,0.679,0.752,0,1,0,0,0,0,0,0,0,0,0,0,0
49.58,1,1063,91.0,1,2020,0.761,0.418,0,1,0,0,0,0,0,0,0,0,0,0,0
20.13,0,77,29.0,2,2019,0.939,0.088,0,0,0,0,1,0,0,0,0,0,0,0,0
504.3,1,828,28.0,11,2019,0.672,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0
1175.88,0,493,78.0,5,2019,0.072,0.429,0,0,0,0,0,0,0,0,0,0,1,0,0
34.09,1,126,27.0,6,2020,0.691,0.892,0,0,0,0,0,0,0,0,1,0,0,0,0
8.52,0,3487,60.0,5,2020,0.36,0.211,0,0,0,0,0,0,0,0,1,0,0,0,0
900.4,1,381459,46.0,3,2020,0.974,0.477,0,0,0,0,0,0,0,0,0,0,0,1,0
76.44,0,1228,28.0,6,2019,0.279,0.067,0,0,0,1,0,0,0,0,0,0,0,0,0
68.0,1,153,58.0,3,2020,0.227,0.758,0,1,0,0,0,0,0,0,0,0,0,0,0
83.44,1,2471,53.0,8,2019,0.76,0.006,0,0,0,0,0,0,0,0,0,0,1,0,0
12.0,1,35705,63.0,9,2019,0.817,0.495,0,0,0,0,0,1,0,0,0,0,0,0,0
296.14,0,2601,62.0,10,2019,0.23,0.653,0,0,0,1,0,0,0,0,0,0,0,0,0
818.45,1,648,50.0,3,2020,0.149,0.225,0,0,0,0,0,0,0,1,0,0,0,0,0
18.96,0,509,39.0,4,2020,0.029,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0
1145.78,0,736284,57.0,5,2019,0.441,0.181,0,0,0,0,0,0,0,0,0,0,1,0,0
443.02,0,338,31.0,4,2020,0.691,0.749,0,0,0,0,0,0,0,0,0,0,0,0,0
43.58,1,140,29.0,10,2019,0.488,0.724,0,0,0,0,0,0,1,0,0,0,0,0,0
49.36,1,1758,62.0,9,2019,0.828,0.028,0,0,0,0,0,0,0,0,1,0,0,0,0
390.9,0,2303,32.0,12,2019,0.983,0.749,0,0,0,1,0,0,0,0,0,0,0,0,0
358.98,0,863,47.0,10,2019,0.235,0.262,0,0,0,1,0,0,0,0,0,0,0,0,0
311.71,1,6018,72.0,9,2019,0.535,0.974,0,0,0,1,0,0,0,0,0,0,0,0,0
3.12,0,922,46.0,3,2019,0.15,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0
1008.54,0,2036,48.0,3,2020,0.914,0.66,0,0,0,0,0,0,0,0,0,0,1,0,0
27.99,0,4056,28.0,5,2019,0.314,0.081,0,0,0,0,0,1,0,0,0,0,0,0,0
3.36,0,1577385,61.0,3,2019,0.779,0.533,0,0,0,0,0,0,0,0,0,0,1,0,0
54.16,1,463,71.0,9,2019,0.176,0.499,0,1,0,0,0,0,0,0,0,0,0,0,0
320.71,1,1841,44.0,1,2020,0.488,0.399,0,0,0,1,0,0,0,0,0,0,0,0,0
311.12,1,614,52.0,6,2020,0.476,0.059,0,0,0,1,0,0,0,0,0,0,0,0,0
347.44,0,10076,41.0,3,2019,0.01,0.489,0,0,0,0,0,0,0,1,0,0,0,0,0
78.13,1,105549,46.0,4,2020,0.469,0.231,1,0,0,0,0,0,0,0,0,0,0,0,0
786.02,0,606,31.0,3,2020,0.655,0.546,0,0,0,0,0,0,0,0,0,0,1,0,0
91.21,1,782,37.0,11,2019,0.995,0.302,0,0,0,0,0,1,0,0,0,0,0,0,0
5.64,1,134056,39.0,2,2020,0.141,0.48,0,0,0,0,0,0,0,0,0,0,1,0,0
30.99,1,333497,51.0,12,2019,0.93,0.33,0,0,0,0,0,0,1,0,0,0,0,0,0
1131.66,1,21635,17.0,1,2019,0.343,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0
852.54,0,1274,70.0,10,2019,0.857,0.997,0,0,0,0,0,0,0,0,0,0,1,0,0
29.1,0,24645,53.0,9,2019,0.15,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0
51.79,0,551,48.0,4,2019,0.751,0.201,0,0,1,0,0,0,0,0,0,0,0,0,0
130.43,1,53,27.0,4,2020,0.596,0.226,0,0,0,0,0,0,0,0,0,0,0,1,0
252.55,0,1201,39.0,12,2019,0.231,0.578,0,0,0,0,0,1,0,0,0,0,0,0,0
24.09,0,100,45.0,7,2019,0.386,0.003,0,0,0,0,1,0,0,0,0,0,0,0,0
7.98,0,7155,42.0,8,2019,0.857,0.599,0,0,0,0,0,0,0,1,0,0,0,0,0
69.58,0,1019,40.0,8,2019,0.799,0.887,0,0,0,0,0,0,0,0,0,1,0,0,0
331.08,0,502,59.0,6,2019,0.325,0.115,0,0,0,1,0,0,0,0,0,0,0,0,0
8.27,1,9772,29.0,5,2019,0.933,0.598,0,1,0,0,0,0,0,0,0,0,0,0,0
310.44,0,2566,60.0,4,2019,0.995,0.852,0,0,0,1,0,0,0,0,0,0,0,0,0
303.74,0,4542,21.0,2,2020,0.734,0.489,0,0,0,1,0,0,0,0,0,0,0,0,0
986.52,1,2661,70.0,3,2019,0.465,0.923,0,0,0,0,0,0,0,0,0,0,0,1,0
116.14,1,1735,28.0,1,2019,0.731,0.584,0,0,0,0,0,0,0,0,0,0,0,1,0
20.56,0,509,39.0,4,2020,0.706,0.027,0,0,0,0,0,0,0,0,0,1,0,0,0
991.83,1,663,50.0,4,2019,0.715,0.282,0,0,0,0,0,0,0,0,0,0,1,0,0
199.94,0,54287,46.0,6,2019,0.81,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0
422.35,1,1195,46.0,5,2020,0.415,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0
81.73,1,76383,33.0,2,2019,0.573,0.95,0,0,0,1,0,0,0,0,0,0,0,0,0
66.2,0,34496,49.0,12,2019,0.489,0.227,0,0,1,0,0,0,0,0,0,0,0,0,0
7.49,1,519,53.0,11,2019,0.084,0.357,0,0,0,0,0,0,0,0,0,0,1,0,0
338.26,0,11432,33.0,10,2019,0.394,0.055,0,0,0,1,0,0,0,0,0,0,0,0,0
287.62,1,5662,30.0,12,2019,0.963,0.917,0,0,0,1,0,0,0,0,0,0,0,0,0
905.43,1,864,77.0,11,2019,0.053,0.207,0,0,0,0,0,0,0,0,0,0,0,1,0
351.91,1,21437,55.0,6,2020,0.965,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0
10.76,0,1577385,37.0,3,2019,0.128,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
28.77,0,320420,44.0,4,2020,0.889,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0
931.63,1,804,54.0,7,2019,0.617,0.705,0,0,0,0,0,0,0,0,0,0,0,1,0
4.07,0,2121,46.0,3,2020,0.088,0.353,0,0,0,0,0,0,0,0,1,0,0,0,0
45.66,0,530,30.0,8,2019,0.1,0.054,0,0,0,0,1,0,0,0,0,0,0,0,0
16.58,1,2836,33.0,10,2019,0.488,0.792,0,0,0,0,0,0,0,0,0,1,0,0,0
37.29,1,286,31.0,5,2020,0.602,0.696,0,0,0,0,0,0,0,0,1,0,0,0,0
3.12,0,1051,43.0,6,2020,0.088,0.765,0,0,0,0,0,0,0,0,0,0,1,0,0
1.34,0,24536,35.0,1,2019,0.021,0.506,0,0,0,0,0,1,0,0,0,0,0,0,0
11.82,0,139,65.0,12,2019,0.548,0.646,0,0,0,0,0,1,0,0,0,0,0,0,0
868.52,0,1617,29.0,6,2019,0.229,0.756,0,0,0,0,0,0,0,0,1,0,0,0,0
944.92,1,40470,78.0,4,2019,0.17,0.594,0,0,0,0,0,0,0,0,0,0,1,0,0
51.71,1,565,41.0,11,2019,0.0,0.126,1,0,0,0,0,0,0,0,0,0,0,0,0
40.59,0,1288,83.0,12,2019,0.191,0.367,0,0,0,0,0,0,0,0,0,0,0,1,0
1.05,0,276,89.0,3,2019,0.995,0.73,0,0,0,0,0,0,0,0,0,0,1,0,0
48.76,0,1271,60.0,3,2019,0.536,0.215,0,0,0,0,0,0,0,0,0,1,0,0,0
11.0,0,69,28.0,6,2019,0.532,0.904,0,1,0,0,0,0,0,0,0,0,0,0,0
48.51,1,140,77.0,3,2019,0.378,0.815,0,0,0,0,0,0,0,0,1,0,0,0,0
1253.93,1,18408,47.0,5,2020,0.796,0.461,0,0,0,0,0,0,0,0,0,0,1,0,0
752.39,0,1617,29.0,6,2019,0.522,0.425,0,0,0,0,0,0,0,1,0,0,0,0,0
6.94,0,12486,85.0,5,2019,0.238,0.452,0,1,0,0,0,0,0,0,0,0,0,0,0
1020.15,1,47772,54.0,3,2020,0.794,0.769,0,0,0,0,0,0,0,0,0,0,1,0,0
999.76,1,601723,28.0,11,2019,0.011,0.098,0,0,0,0,0,0,0,0,0,0,1,0,0
1371.81,1,895,20.0,8,2019,0.161,0.82,0,0,0,0,0,0,0,0,0,0,0,1,0
1.92,0,427,68.0,1,2020,0.764,0.818,0,0,0,0,0,0,0,0,1,0,0,0,0
303.88,1,291,28.0,10,2019,0.113,0.693,0,0,0,1,0,0,0,0,0,0,0,0,0
183.02,1,3451,35.0,12,2019,0.533,0.171,0,0,0,0,1,0,0,0,0,0,0,0,0
122.12,0,2303,32.0,11,2019,0.481,0.661,0,0,0,1,0,0,0,0,0,0,0,0,0
888.74,0,67082,49.0,5,2019,0.829,0.319,0,0,0,0,0,0,0,0,0,0,1,0,0
331.16,0,1423,21.0,12,2019,0.508,0.361,0,0,0,0,0,0,0,0,1,0,0,0,0
259.24,0,836,38.0,6,2020,0.368,0.907,0,0,0,0,0,1,0,0,0,0,0,0,0
744.32,0,22191,25.0,9,2019,0.376,0.592,0,0,0,0,0,0,0,0,0,0,0,1,0
18.34,0,163415,15.0,3,2020,0.405,0.354,0,0,0,0,0,0,0,0,0,1,0,0,0
5.11,1,5451,57.0,3,2019,0.835,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
112.9,0,34153,24.0,5,2020,0.291,0.34,0,0,0,0,0,0,0,0,0,1,0,0,0
911.8,0,509,39.0,4,2020,0.964,0.998,0,0,0,0,0,0,0,0,1,0,0,0,0
3.41,0,247,57.0,10,2019,0.317,0.666,0,0,0,0,0,0,0,1,0,0,0,0,0
78.32,1,116001,26.0,12,2019,0.379,0.159,0,1,0,0,0,0,0,0,0,0,0,0,0
1055.09,1,348,74.0,10,2019,0.523,0.454,0,0,0,0,0,0,0,0,0,0,1,0,0
691.48,1,5451,57.0,10,2019,0.34,0.169,0,0,0,0,0,0,0,1,0,0,0,0,0
10.38,0,1228,28.0,10,2019,0.762,0.74,0,0,0,0,0,0,0,1,0,0,0,0,0
45.58,0,888,31.0,10,2019,0.633,0.726,0,0,0,0,0,0,1,0,0,0,0,0,0
176.2,0,34496,49.0,5,2020,0.65,0.441,0,0,0,1,0,0,0,0,0,0,0,0,0
65.64,0,1970,33.0,3,2019,0.552,0.612,0,0,0,1,0,0,0,0,0,0,0,0,0
61.94,1,7987,55.0,12,2019,0.437,0.694,0,0,0,1,0,0,0,0,0,0,0,0,0
48.75,1,139650,62.0,12,2019,0.681,0.343,0,0,0,1,0,0,0,0,0,0,0,0,0
160.28,1,20478,21.0,4,2019,0.468,0.666,0,0,0,0,1,0,0,0,0,0,0,0,0
1129.56,0,922,46.0,1,2019,0.38,0.982,0,0,0,0,0,0,0,0,0,0,0,1,0
67.8,0,151022,80.0,9,2019,0.459,0.338,1,0,0,0,0,0,0,0,0,0,0,0,0
745.25,1,1087,55.0,3,2019,0.943,0.123,0,0,0,0,0,0,0,1,0,0,0,0,0
58.26,0,8874,19.0,2,2020,0.264,0.906,0,1,0,0,0,0,0,0,0,0,0,0,0
2.22,1,1087,56.0,1,2020,0.783,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0
18.87,0,3343,28.0,4,2019,0.09,0.241,0,0,0,0,0,0,1,0,0,0,0,0,0
128.3,1,5619,60.0,5,2019,0.662,0.451,0,0,0,0,0,0,1,0,0,0,0,0,0
919.3,1,348,74.0,10,2019,0.779,0.148,0,0,0,0,0,0,0,0,0,0,1,0,0
136.21,1,99,33.0,3,2020,0.333,0.117,0,0,0,0,0,0,0,0,0,0,0,1,0
668.94,1,9165,56.0,9,2019,0.674,0.202,0,0,0,0,0,0,0,1,0,0,0,0,0
25.99,0,2078,56.0,11,2019,0.8,0.014,0,0,0,0,0,0,0,0,0,1,0,0,0
117.04,0,3876,58.0,2,2019,0.403,0.814,0,0,0,1,0,0,0,0,0,0,0,0,0
50.66,0,344,51.0,1,2019,0.379,0.568,0,0,0,0,0,0,0,0,0,1,0,0,0
122.84,0,641349,43.0,6,2019,0.465,0.975,0,0,0,0,0,0,0,0,1,0,0,0,0
72.39,1,695,64.0,6,2019,0.633,0.33,0,0,0,0,0,0,1,0,0,0,0,0,0
1094.26,1,4367,57.0,8,2019,0.523,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0
54.26,0,1423,21.0,3,2020,0.289,0.203,0,0,0,1,0,0,0,0,0,0,0,0,0
834.38,1,291,28.0,10,2019,0.18,0.956,0,0,0,0,0,0,0,0,0,0,0,1,0
106.17,0,969,66.0,4,2020,0.555,0.205,0,0,0,0,0,0,1,0,0,0,0,0,0
1060.34,0,270712,47.0,1,2019,0.888,0.594,0,0,0,0,0,0,0,0,0,0,1,0,0
44.53,1,18408,47.0,11,2019,0.927,0.388,0,0,0,0,0,0,1,0,0,0,0,0,0
281.71,1,42619,43.0,9,2019,0.717,0.623,0,0,0,1,0,0,0,0,0,0,0,0,0
197.38,0,34496,48.0,9,2019,0.437,0.901,0,0,0,1,0,0,0,0,0,0,0,0,0
75.46,1,5196,42.0,5,2020,0.277,0.623,0,0,0,1,0,0,0,0,0,0,0,0,0
1.03,0,6460,59.0,7,2019,0.484,0.711,0,0,0,0,0,0,0,0,0,0,0,1,0
18.69,0,2089,56.0,10,2019,0.889,0.675,0,1,0,0,0,0,0,0,0,0,0,0,0
4.72,1,48194,28.0,2,2019,0.476,0.387,1,0,0,0,0,0,0,0,0,0,0,0,0
1093.85,1,14783,63.0,2,2019,0.249,0.007,0,0,0,0,0,0,0,0,0,0,0,1,0
23.84,0,2401,48.0,6,2020,0.934,0.591,0,0,0,0,0,0,1,0,0,0,0,0,0
1070.61,0,597,58.0,11,2019,0.986,0.68,0,0,0,0,0,0,0,0,0,0,1,0,0
6.29,0,104,91.0,7,2019,0.809,0.73,0,0,0,0,0,0,0,0,0,0,1,0,0
248.75,0,1186,32.0,8,2019,0.372,0.447,0,0,0,0,0,0,0,1,0,0,0,0,0
13.28,1,47249,38.0,2,2019,0.181,0.748,0,0,0,0,0,0,0,0,0,1,0,0,0
49.88,0,51,58.0,6,2019,0.599,0.478,0,0,0,0,0,0,0,0,0,1,0,0,0
8.61,0,346,43.0,3,2020,0.629,0.102,0,0,0,0,0,0,0,0,0,0,0,1,0
4.51,1,269,57.0,12,2019,0.396,0.926,0,0,0,0,0,0,0,0,0,0,0,0,1
71.06,1,190178,46.0,7,2019,0.885,0.866,0,1,0,0,0,0,0,0,0,0,0,0,0
644.3,1,686,38.0,2,2019,0.197,0.116,0,0,0,0,0,0,0,1,0,0,0,0,0
919.83,1,31702,86.0,5,2020,0.701,0.639,0,0,0,0,0,0,0,0,0,0,1,0,0
4.06,0,71485,45.0,11,2019,0.911,0.561,0,0,0,0,0,0,0,0,0,0,1,0,0
9.38,0,4913,53.0,4,2020,0.971,0.031,0,1,0,0,0,0,0,0,0,0,0,0,0
53.41,1,1383,53.0,5,2020,0.977,0.795,0,0,0,0,0,1,0,0,0,0,0,0,0
1065.91,0,242,32.0,6,2020,0.471,0.844,0,0,0,0,0,0,0,0,0,0,1,0,0
50.72,0,4198,18.0,12,2019,0.135,0.804,0,0,0,0,0,1,0,0,0,0,0,0,0
16.32,0,1324,93.0,8,2019,0.811,0.627,0,0,0,0,0,0,0,0,0,0,1,0,0
926.93,1,749635,47.0,5,2020,0.125,0.295,0,0,0,0,0,0,0,0,0,0,0,1,0
1070.44,0,7511,76.0,5,2020,0.814,0.706,0,0,0,0,0,0,0,0,0,0,0,1,0
1086.61,0,94014,33.0,3,2019,0.446,0.227,0,0,0,0,0,0,0,0,0,0,1,0,0
924.55,1,1063,91.0,12,2019,0.724,0.808,0,0,0,0,0,0,0,0,0,0,1,0,0
935.15,0,64438,51.0,3,2020,0.652,0.263,0,0,0,0,0,0,0,0,0,0,1,0,0
85.84,1,928,34.0,10,2019,0.175,0.957,0,0,0,1,0,0,0,0,0,0,0,0,0
10.77,1,389246,49.0,6,2019,0.451,0.304,0,0,0,0,0,0,0,0,0,0,0,0,0
71.04,0,540,35.0,4,2019,0.356,0.251,0,0,0,0,0,0,0,0,1,0,0,0,0
24.19,0,42384,26.0,8,2019,0.902,0.383,0,0,0,0,0,0,1,0,0,0,0,0,0
46.56,0,19685,35.0,5,2020,0.439,0.769,1,0,0,0,0,0,0,0,0,0,0,0,0
43.69,0,149,41.0,6,2019,0.304,0.279,0,1,0,0,0,0,0,0,0,0,0,0,0
304.29,0,4895,60.0,5,2019,0.961,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0
282.38,0,4726,42.0,11,2019,0.851,0.177,0,0,0,0,0,1,0,0,0,0,0,0,0
1256.21,0,1760,47.0,12,2019,0.02,0.686,0,0,0,0,0,0,0,0,0,0,0,1,0
354.3,0,2872,31.0,9,2019,0.326,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0
9.14,0,2607,23.0,9,2019,0.078,0.213,0,0,0,0,0,0,0,0,0,0,0,1,0
320.0,0,602,60.0,6,2019,0.216,0.904,0,0,0,1,0,0,0,0,0,0,0,0,0
66.07,0,1925,53.0,7,2019,0.377,0.805,0,1,0,0,0,0,0,0,0,0,0,0,0
116.87,0,9993,56.0,8,2019,0.406,0.048,0,0,0,1,0,0,0,0,0,0,0,0,0
55.6,0,67082,56.0,7,2019,0.397,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
115.15,1,168,41.0,12,2019,0.858,0.669,0,0,0,0,0,0,0,1,0,0,0,0,0
98.8,1,177,45.0,12,2019,0.355,0.946,0,0,0,0,0,0,0,0,0,0,1,0,0
45.69,1,5512,39.0,12,2019,0.196,0.411,1,0,0,0,0,0,0,0,0,0,0,0,0
124.67,1,1126,64.0,1,2020,0.914,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
52.03,0,1925,53.0,4,2019,0.699,0.317,0,0,0,0,0,0,0,0,0,1,0,0,0
56.67,0,927396,59.0,5,2019,0.004,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0
40.61,1,20328,34.0,12,2019,0.647,0.986,0,0,0,0,0,1,0,0,0,0,0,0,0
1074.45,0,1274,70.0,10,2019,0.683,0.654,0,0,0,0,0,0,0,0,0,0,1,0,0
919.63,0,16305,91.0,3,2019,0.319,0.552,0,0,0,0,0,0,0,1,0,0,0,0,0
299.35,1,673342,49.0,9,2019,0.822,0.861,0,0,0,1,0,0,0,0,0,0,0,0,0
33.44,1,1595797,43.0,2,2019,0.358,0.159,0,0,0,0,1,0,0,0,0,0,0,0,0
1.51,1,370,57.0,10,2019,0.313,0.831,0,0,0,0,0,0,0,0,0,0,0,0,1
50.6,0,1760,47.0,1,2019,0.811,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0
847.72,0,1228,28.0,1,2019,0.065,0.675,0,0,0,0,0,0,0,0,0,0,1,0,0
1177.79,0,602,64.0,1,2019,0.741,0.684,0,0,0,0,0,0,0,0,0,0,1,0,0
54.88,0,149,40.0,3,2019,0.263,0.527,0,1,0,0,0,0,0,0,0,0,0,0,0
983.04,0,6629,57.0,10,2019,0.724,0.088,0,0,0,0,0,0,0,0,0,0,1,0,0
544.9,1,163415,43.0,5,2019,0.623,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0
24.24,0,14228,48.0,6,2019,0.109,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0
976.64,1,277,47.0,1,2019,0.987,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0
103.03,1,566,45.0,3,2020,0.837,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0
70.35,0,765,47.0,6,2019,0.997,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
19.49,0,1760,47.0,12,2019,0.437,0.668,0,0,0,0,0,1,0,0,0,0,0,0,0
50.57,1,1656,49.0,3,2019,0.904,0.579,0,0,0,0,0,0,0,0,1,0,0,0,0
298.27,0,5577,54.0,2,2019,0.409,0.286,0,0,0,1,0,0,0,0,0,0,0,0,0
23.65,1,397,88.0,10,2019,0.56,0.208,0,0,0,0,0,0,0,0,0,1,0,0,0
906.3,0,151022,61.0,9,2019,0.907,0.995,0,0,0,0,0,0,0,0,0,0,0,1,0
12.62,0,321,39.0,6,2019,0.434,0.889,0,0,1,0,0,0,0,0,0,0,0,0,0
8.63,0,241,44.0,4,2019,0.069,0.313,0,0,0,0,0,0,0,0,0,0,0,1,0
19.82,0,271,46.0,3,2019,0.177,0.785,0,0,0,0,1,0,0,0,0,0,0,0,0
292.71,1,1480,45.0,12,2019,0.26,0.585,0,0,0,1,0,0,0,0,0,0,0,0,0
879.3,1,3223,65.0,9,2019,0.794,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0
259.05,0,87124,33.0,5,2020,0.357,0.484,0,0,0,0,0,1,0,0,0,0,0,0,0
1418.85,0,247,58.0,4,2020,0.209,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
10.41,0,271,46.0,3,2019,0.038,0.592,0,1,0,0,0,0,0,0,0,0,0,0,0
337.67,1,1831,65.0,8,2019,0.604,0.834,0,0,0,1,0,0,0,0,0,0,0,0,0
940.05,1,7163,37.0,12,2019,0.156,0.776,0,0,0,0,0,0,0,0,0,0,1,0,0
184.11,0,8830,29.0,5,2020,0.04,0.732,0,0,0,1,0,0,0,0,0,0,0,0,0
28.67,0,5989,52.0,4,2020,0.694,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0
194.48,0,149,40.0,2,2019,0.48,0.252,0,0,0,0,0,0,0,0,1,0,0,0,0
1090.18,1,823,37.0,8,2019,0.403,0.788,0,0,0,0,0,0,0,0,0,0,1,0,0
7.33,0,12349,34.0,8,2019,0.796,0.387,0,0,0,0,1,0,0,0,0,0,0,0,0
19.36,0,205,59.0,1,2019,0.45,0.984,0,1,0,0,0,0,0,0,0,0,0,0,0
119.74,0,5621,46.0,12,2019,0.023,0.867,0,0,0,0,0,0,1,0,0,0,0,0,0
35.92,0,35371,31.0,12,2019,0.933,0.883,0,0,0,0,0,0,0,0,0,1,0,0,0
20.19,0,167,31.0,3,2020,0.916,0.203,0,0,0,0,0,0,1,0,0,0,0,0,0
73.13,1,1126,38.0,4,2019,0.589,0.445,0,1,0,0,0,0,0,0,0,0,0,0,0
281.8,0,601723,32.0,1,2019,0.44,0.259,0,0,0,0,0,1,0,0,0,0,0,0,0
180.26,0,46563,48.0,7,2019,0.839,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0
77.4,0,10076,41.0,12,2019,0.498,0.897,0,1,0,0,0,0,0,0,0,0,0,0,0
314.77,0,139,65.0,10,2019,0.326,0.585,0,0,0,1,0,0,0,0,0,0,0,0,0
2.09,0,1228,29.0,3,2020,0.502,0.149,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4,1,911,49.0,6,2019,0.503,0.713,0,0,0,0,0,0,0,0,1,0,0,0,0
3.41,1,376,81.0,2,2020,0.5,0.537,0,0,0,0,0,0,0,0,0,0,0,1,0
308.68,1,564,23.0,5,2019,0.352,0.742,0,0,0,1,0,0,0,0,0,0,0,0,0
7.28,0,165556,21.0,5,2019,0.224,0.268,0,0,0,0,0,0,0,0,0,0,0,1,0
298.61,1,1680,42.0,11,2019,0.566,0.023,0,0,0,1,0,0,0,0,0,0,0,0,0
175.7,0,270712,48.0,4,2020,0.501,0.857,0,0,0,1,0,0,0,0,0,0,0,0,0
744.63,1,33804,28.0,6,2019,0.948,0.544,0,0,0,0,0,0,0,1,0,0,0,0,0
48.64,1,75830,44.0,12,2019,0.256,0.441,0,0,0,1,0,0,0,0,0,0,0,0,0
469.38,1,832,32.0,6,2019,0.701,0.981,0,0,0,0,0,0,0,0,0,0,0,0,1
931.92,1,532,63.0,10,2019,0.396,0.205,0,0,0,0,0,0,0,0,0,0,0,1,0
56.42,1,5354,54.0,6,2019,0.583,0.655,0,0,0,0,1,0,0,0,0,0,0,0,0
9.99,0,2566,60.0,4,2019,0.53,0.524,0,0,0,0,0,0,0,0,0,0,0,0,1
269.52,0,156391,51.0,1,2020,0.936,0.022,0,0,0,1,0,0,0,0,0,0,0,0,0
17.36,0,6120,42.0,5,2019,0.95,0.134,0,0,0,0,0,1,0,0,0,0,0,0,0
9.68,1,7297,28.0,2,2019,0.64,0.857,0,0,0,0,0,0,0,0,0,0,0,0,1
99.58,0,927396,60.0,6,2020,0.391,0.544,0,0,0,1,0,0,0,0,0,0,0,0,0
767.01,0,151022,61.0,9,2019,0.015,0.942,0,0,0,0,0,0,0,1,0,0,0,0,0
5.01,1,2317,55.0,4,2020,0.034,0.293,0,0,0,0,0,0,0,0,0,0,1,0,0
309.98,0,4198,17.0,5,2019,0.634,0.738,0,0,0,1,0,0,0,0,0,0,0,0,0
757.82,1,2142,42.0,4,2019,0.195,0.516,0,0,0,0,0,0,0,1,0,0,0,0,0
930.86,1,192805,56.0,9,2019,0.588,0.92,0,0,0,0,0,0,0,0,0,0,1,0,0
1157.26,1,782,18.0,6,2019,0.227,0.282,0,0,0,0,0,0,0,0,0,0,0,1,0
58.28,1,248858,48.0,4,2019,0.955,0.82,0,0,1,0,0,0,0,0,0,0,0,0,0
1074.72,1,744,51.0,11,2019,0.267,0.429,0,0,0,0,0,0,0,0,0,0,1,0,0
4.98,0,1745,45.0,9,2019,0.923,0.406,0,0,0,0,0,0,0,0,0,1,0,0,0
57.6,1,19054,43.0,12,2019,0.779,0.933,0,0,0,1,0,0,0,0,0,0,0,0,0
818.0,0,203571,23.0,10,2019,0.923,0.921,0,0,0,0,0,0,0,0,0,0,0,1,0
49.21,0,5648,85.0,12,2019,0.488,0.697,0,0,0,0,0,1,0,0,0,0,0,0,0
970.97,0,1022298,52.0,4,2020,0.991,0.011,0,0,0,0,0,0,0,0,0,0,0,1,0
57.56,0,466,63.0,3,2019,0.579,0.317,0,1,0,0,0,0,0,0,0,0,0,0,0
5.77,0,53,46.0,2,2019,0.158,0.982,0,0,0,0,0,0,1,0,0,0,0,0,0
982.62,1,4533,49.0,7,2019,0.235,0.881,0,0,0,0,0,0,0,0,0,0,1,0,0
3.25,1,3032,55.0,3,2020,0.221,0.469,0,0,0,0,0,0,0,0,0,0,1,0,0
239.16,1,1858,35.0,6,2019,0.645,0.74,0,0,0,0,0,1,0,0,0,0,0,0,0
90.37,0,1745,46.0,3,2020,0.903,0.907,0,0,0,0,1,0,0,0,0,0,0,0,0
799.47,1,782,38.0,3,2020,0.868,0.391,0,0,0,0,0,0,0,0,0,0,0,1,0
1024.15,0,7565,67.0,6,2019,0.012,0.716,0,0,0,0,0,0,0,0,0,0,1,0,0
